id,address,bad_address,PO,lat,lon,score,precision,precise_geocode,fips_tract_id,fraction_assisted_income,fraction_high_school_edu,median_income,fraction_no_health_ins,fraction_poverty,fraction_vacant_housing,dep_index,dist_to_1100,dist_to_1200,length_1100,length_1200
60800100075,4104 CARRIAGELITE DR SHARONVILLE OH 45241,FALSE,FALSE,39.274959,-84.39074,0.845,street,TRUE,39061023001,0.14158462259728083,0.8668573244359707,42349,0.17166333555407506,0.20497446147013101,0.017050691244239632,0.40626700969613655,1621.8706629743765,1307.7822455963837,0,0
51001010270,3657 VERNIER DR COLERAIN TOWNSHIP OH 45251,FALSE,FALSE,39.24134,-84.599597,0.735,range,TRUE,39061020701,0.08044733044733045,0.8607220359045177,61206,0.11232279171210469,0.14229086932750137,0.09114754098360656,0.3439553449366651,1234.146235864915,455.57906644908746,0,0
2200040012,1307 DILLON AV CINCINNATI OH 45208,FALSE,FALSE,39.132608,-84.416917,0.922,range,TRUE,39061004800,0.006934812760055479,0.9795373665480427,108710,0.01612403100775194,0.026976744186046512,0.017041581458759374,0.16719655294622138,3118.0633666334033,746.6891957452971,0,0
55000640056,4370 AIRYMONT CT GREEN TOWNSHIP OH 45211,FALSE,FALSE,39.167463,-84.596113,0.76,range,TRUE,39061020802,0.034328358208955224,0.9405176704828273,74387,0.051885160843998614,0.06572120373573158,0.024745269286754003,0.24598390819390992,1089.75879644477,2909.9393940751047,0,0
59600100129,11 ALBION LN GLENDALE OH 45246,FALSE,FALSE,39.267424,-84.452977,0.946,range,TRUE,39061022400,0.03211517165005537,0.9608452454940957,95451,0.026785714285714284,0.04622641509433962,0.09154929577464789,0.21142429157597437,1050.886755254815,1217.087063407854,0,0
67100160157,2152 BOLSER DR READING OH 45215,FALSE,FALSE,39.222482,-84.427354,0.943,range,TRUE,39061023222,0.1507996953541508,0.7993772241992882,44336,0.07376453488372094,0.07085755813953488,0.0380952380952381,0.3590116380532744,641.9925452552861,1075.5979206117463,0,0
54001200027,6513 RAPID RUN RD DELHI TOWNSHIP OH 45233,FALSE,FALSE,39.111958,-84.667418,0.758,range,TRUE,39061021302,0.003948667324777887,0.9343976053878773,79531,0.04593701061423351,0.04071689577170698,0.01983551040154814,0.22494816519806154,4226.172107607001,1324.7571144791311,0,0
60000930179,5849 BAYBERRY DR SYCAMORE TOWNSHIP OH 45242,FALSE,FALSE,39.216002,-84.371319,0.748,range,TRUE,39061024001,0.03795233892321271,0.9660834454912517,61474,0.08143828960155491,0.07764098490865766,0.0936,0.2756227744628455,137.36701962688772,895.7848075438201,1040.7689974607024,0
02040A150084,1628 MINION AV CINCINNATI OH 45205,FALSE,FALSE,39.117415,-84.576036,0.922,range,TRUE,39061009200,0.4254498714652956,0.706959706959707,18629,0.22876901798063623,0.5610230747845427,0.26430260047281323,0.6954818229476102,3473.3235879264025,387.547993297962,0,0
5400040073,3329 GRAYDON AV CINCINNATI OH 45207,FALSE,FALSE,39.137718,-84.469708,0.922,range,TRUE,39061003900,0.35190217391304346,0.8130841121495327,26389,0.11925601750547046,0.37797454344216935,0.3023696682464455,0.5568726678816738,595.3265249636153,418.3923504276659,0,0
59400100515,955 SCHUMARD AV LINCOLN HEIGHTS OH 45215,FALSE,FALSE,39.237191,-84.459018,0.932,range,TRUE,39061022700,0.41381668946648426,0.8289296909986565,23662,0.18722139673105498,0.38959881129271917,0.17957351290684623,0.5825010468619709,654.8757918859524,1082.5172265551018,0,0
60200080044,4229 SIBLEY AV SILVERTON OH 45236,FALSE,FALSE,39.197777,-84.398106,0.919,range,TRUE,39061023800,0.13088177145116647,0.9063885267275098,36794,0.09832512315270936,0.12063428342031313,0.13271604938271606,0.3653744258801755,1108.9926019522877,453.653776872552,0,0
51001010052,3630 POOLE RD COLERAIN TOWNSHIP OH 45251,FALSE,FALSE,39.225757,-84.588192,0.535,street,TRUE,39061020705,0.18494795836669337,0.8835978835978836,47630,0.07107341327873647,0.14858145656624744,0.06301575393848462,0.36345598103687904,4.400115319595888,0.05145559364598358,1199.2286042274081,600.0204260431751
9500050041,2131 VINE ST CINCINNATI OH 45202,FALSE,FALSE,39.120217,-84.516996,0.859,street,TRUE,39061002500,0.05582761998041136,0.872,25276,0.0677432059866089,0.5454903505317054,0.177276390008058,0.4757463557556497,1428.762630508781,580.6058452501769,0,0
4100010010,3611 SHAW AV CINCINNATI OH 45208,FALSE,FALSE,39.142703,-84.439909,0.92,range,TRUE,39061005000,0.050860420650095606,0.9554655870445344,65156,0.04991783073130649,0.06286067600989283,0.11265693926026468,0.26563401966999745,940.3137820885527,267.70278584061845,0,269.81326891609376
51000410420,9982 DUNRAVEN DR COLERAIN TOWNSHIP OH 45251,FALSE,FALSE,39.252545,-84.578766,0.741,range,TRUE,39061020742,0.2519582245430809,0.8571974035891562,47083,0.14461332141260616,0.14073071718538566,0.11033681765389082,0.41788001180810513,1533.681032301304,1602.5582569784287,0,0
24700060285,1135 WIONNA AV CINCINNATI OH 45224,FALSE,FALSE,39.203833,-84.536645,0.922,range,TRUE,39061011100,0.13953488372093023,0.935687263556116,49854,0.06868131868131869,0.08460076045627377,0.11428571428571428,0.3232267742937359,1789.279269208215,946.6604163154683,0,0
61201500517,10960 E ALLENHURST BLVD BLUE ASH OH 45241,FALSE,FALSE,39.266442,-84.387294,0.824,range,TRUE,39061023501,0.03676048248133257,0.9477658904971681,101984,0.0434883182974786,0.03269944341372913,0.06848582129481005,0.20847197268480477,2360.351376829784,1598.7543734973756,0,0
59002310126,1119 GARNOA DR SPRINGFIELD TOWNSHIP OH 45231,FALSE,FALSE,39.242654,-84.523755,0.733,range,TRUE,39061022101,0.049970255800118976,0.9548846675712347,58711,0.06700125470514429,0.1312877263581489,0.05879059350503919,0.2898257566119666,2483.570799902828,2009.1398892189316,0,0
3700030043,6406 ROE ST CINCINNATI OH 45227,FALSE,FALSE,39.15527,-84.386534,0.96,range,TRUE,39061005600,0.16300940438871472,0.8674838112858464,45230,0.16413744985173556,0.19592476489028213,0.0995059985885674,0.41384723819108354,2224.4719640194317,1199.409428774286,0,0
59500080299,1947 STERLING AV NORTH COLLEGE HILL OH 45239,FALSE,FALSE,39.213328,-84.558362,0.937,range,TRUE,39061021802,0.16458658346333854,0.9188576609247506,49167,0.12686804451510333,0.11796502384737678,0.20864197530864198,0.37574857083268215,1050.4087064519706,805.9038797901239,0,0
11500070009,3989 BEECHWOOD AV CINCINNATI OH 45229,FALSE,FALSE,39.156913,-84.483795,0.922,range,TRUE,39061006500,0.18785471055618616,0.8827201051248358,56513,0.07545086492454914,0.2029167714357556,0.2365684575389948,0.3923808493287681,1499.9731646485923,272.13549664444906,0,335.9342687136836
55001610086,5921 WERK RD GREEN TOWNSHIP OH 45248,FALSE,FALSE,39.143034,-84.644852,0.721,range,TRUE,39061021002,0.050724637681159424,0.9291497975708503,63163,0.08863573214781884,0.10919699916643512,0.047619047619047616,0.29257552067289844,5003.9881822490415,1477.2458162157986,0,0
13100070229,1922 CATALINA AV CINCINNATI OH 45237,FALSE,FALSE,39.171117,-84.461759,0.922,range,TRUE,39061006300,0.15276967930029153,0.888420245398773,38470,0.11028192371475953,0.1423794928949568,0.12455334354262379,0.3831314993957367,502.7043458535758,534.7927912834733,0,0
5800010049,3518 HUDSON AV CINCINNATI OH 45207,FALSE,FALSE,39.141692,-84.467686,0.922,range,TRUE,39061003800,0.42660550458715596,0.7673716012084593,15745,0.11066843736166446,0.4540612516644474,0.30793650793650795,0.618600616575635,136.8876868422908,305.49480136435244,1035.8179461202228,0
51000240123,2740 GREENBROOK LN COLERAIN TOWNSHIP OH 45251,FALSE,FALSE,39.288122,-84.572479,0.751,range,TRUE,39061020504,0.051969823973176864,0.9305613305613306,87569,0.08960176991150443,0.05558628318584071,0.0844205679201842,0.2567367977180334,719.5772993600156,722.6558842704383,0,0
55002010182,5979 GAINES RD GREEN TOWNSHIP OH 45247,FALSE,FALSE,39.201583,-84.638959,0.618,range,TRUE,39061020812,0.04581447963800905,0.9467841984982044,71007,0.055114320096269556,0.06919912896201307,0.07628004179728318,0.25933391633914143,1197.3629836826537,3091.6331734962387,0,0
54000600136,5358 LILIBET CT DELHI TOWNSHIP OH 45238,FALSE,FALSE,39.115521,-84.619019,0.754,range,TRUE,39061021303,0.03723404255319149,0.9339179455057939,79750,0.048504273504273505,0.030277002362035645,0.029259896729776247,0.2327838492554195,5793.140308633621,1654.7255254168658,0,0
17900750537,1292 MCKEONE AV CINCINNATI OH 45205,FALSE,FALSE,39.115288,-84.586248,0.922,range,TRUE,39061009700,0.3494598403006106,0.7811955890887986,27845,0.13112827400940227,0.42612491605104097,0.1738455568490493,0.5644072163546874,4368.605121878692,156.0961955757767,0,502.774106090344
1900020125,1338 HERLIN PL CINCINNATI OH 45208,FALSE,FALSE,39.128144,-84.424511,0.951,range,TRUE,39061004800,0.006934812760055479,0.9795373665480427,108710,0.01612403100775194,0.026976744186046512,0.017041581458759374,0.16719655294622138,3035.6853776275357,152.48612958453697,0,477.3349684301551
50002810394,6996 QUEENSWAY LN ANDERSON TOWNSHIP OH 45230,FALSE,FALSE,39.086554,-84.361903,0.75,range,TRUE,39061025001,0.061718098415346125,0.9662534435261708,79464,0.038348563968668405,0.14513477975016437,0.043859649122807015,0.25917282508266687,3155.0387131676234,1059.7997923755704,0,0
52100020167,2 MELISSA CT TERRACE PARK OH 45174,FALSE,FALSE,39.161056,-84.314701,0.856,street,TRUE,39061027300,0.012387387387387387,0.9658068386322736,117500,0.04654711942006868,0.05231004200076365,0.07112970711297072,0.18681489523397432,4029.6565677323365,81.27963630292504,0,587.166621932719
24500060047,28 WOODSDALE AV CINCINNATI OH 45216,FALSE,FALSE,39.214677,-84.472923,0.922,range,TRUE,39061006000,0.18088986141502553,0.8929331127393051,36036,0.08798882681564246,0.16236033519553073,0.14366021236727045,0.39186295288543566,879.9817431015044,82.87187542744729,0,575.6497633337256
57000500301,7841 SURREYWOOD DR MIAMI TOWNSHIP OH 45052,FALSE,FALSE,39.147254,-84.706102,0.763,range,TRUE,39061020404,0.037418655097613884,0.9313940724478595,88816,0.0207883898803687,0.026475779564620515,0.014430785676109033,0.21135947477141226,6238.2695785721035,1185.1735198538115,0,0
55000410311,5286 SIDNEY RD GREEN TOWNSHIP OH 45238,FALSE,FALSE,39.12541,-84.613928,0.74,range,TRUE,39061010700,0.16326530612244897,0.911993097497843,47543,0.11260210035005834,0.17386231038506417,0.04296875,0.36835826739148225,5175.853005851659,754.7583906304218,0,0
52002140068,5731 MONNING PL COLUMBIA TOWNSHIP OH 45227,FALSE,FALSE,39.167204,-84.394386,0.735,range,TRUE,39061005500,0.32879475542107917,0.8406169665809768,32909,0.13002854918245524,0.31131339401820546,0.18125516102394715,0.5069641320516399,757.2340523745503,2689.351545924886,0,0
59002820347,12065 HAZELHURST LN SPRINGFIELD TOWNSHIP OH 45240,FALSE,FALSE,39.301661,-84.535348,0.739,range,TRUE,39061021571,0.17576243980738362,0.9348098620977852,61500,0.10838272650296359,0.15484234234234234,0.06666666666666667,0.3465281655543085,537.7051149659142,881.9355786197675,0,0
100050097,6254 CRESTVIEW PL CINCINNATI OH 45230,FALSE,FALSE,39.097664,-84.384884,0.945,range,TRUE,39061004604,0.1732484076433121,0.937609841827768,60064,0.019646924829157177,0.12492836676217765,0.16666666666666666,0.3208147873909402,4445.804629949772,200.69135514943525,0,467.8171268579641
54000330120,5056 FRANCISVIEW DR DELHI TOWNSHIP OH 45238,FALSE,FALSE,39.081583,-84.611169,0.775,range,TRUE,39061021421,0.04778393351800554,0.948060486522025,86371,0.07406578652942493,0.02729917207428955,0.032171581769437,0.23269646007939462,3255.71780601614,565.5218253556139,0,0
18000800026,4736 GLENWAY AV CINCINNATI OH 45238,FALSE,FALSE,39.116489,-84.595602,0.922,range,TRUE,39061009901,0.13511972633979474,0.8806509945750453,49643,0.1172737955346651,0.13658070678127984,0.12168252378567852,0.36910350862209723,5121.59669159733,2.2085042139568357e-9,0,633.4389896381696
51000320424,2609 MERRITTVIEW LN COLERAIN TOWNSHIP OH 45231,FALSE,FALSE,39.268689,-84.571771,0.765,range,TRUE,39061021509,0.2302711452853096,0.8365180467091295,45604,0.0928485576923077,0.2863183328299607,0.08243594504270331,0.437050367275226,936.4705940722534,931.7010773281959,0,0
