id,address,bad_address,PO,score,precision,precise_geocode,fips_tract_id,fraction_assisted_income,fraction_high_school_edu,median_income,fraction_no_health_ins,fraction_poverty,fraction_vacant_housing,dep_index,lat,lon,fips_block_group_id,total_crime,personal_crime,murder,rape,robbery,assault,property_crime,burglary,larceny,motor_vehicle_theft
17900750148,1236 SLIKER AV CINCINNATI OH 45205,FALSE,FALSE,0.922,range,TRUE,39061009700,0.3494598403006106,0.7811955890887986,27845,0.13112827400940227,0.42612491605104097,0.1738455568490493,0.5644072163546874,39.115471,-84.583377,390610097005,193,294,563,397,407,223,178,322,145,117
51000810258,3257 BLUEACRES DR COLERAIN TOWNSHIP OH 45239,FALSE,FALSE,0.759,range,TRUE,39061020761,0.14858327574291638,0.8623775031955688,49308,0.09992193598750976,0.11772053083528493,0.06252024619371559,0.3597757714641918,39.206515,-84.590338,390610207612,110,87,79,80,154,58,114,138,115,45
4200020020,3549 BURCH AV CINCINNATI OH 45208,FALSE,FALSE,0.921,range,TRUE,39061005000,0.050860420650095606,0.9554655870445344,65156,0.04991783073130649,0.06286067600989283,0.11265693926026468,0.26563401966999745,39.141526,-84.447103,390610050004,124,90,134,72,208,41,129,214,102,155
57000100143,7554 BUFFALO RIDGE RD MIAMI TOWNSHIP OH 45002,FALSE,FALSE,0.77,range,TRUE,39061020403,0.06775469831849654,0.9386830178619034,79138,0.036726689249420574,0.10561115082201572,0.0771337288909174,0.2619564417347606,39.197052,-84.690925,390610204031,47,31,28,27,47,25,49,90,40,23
59100030081,510 BRUNSWICK DR FOREST PARK OH 45240,FALSE,FALSE,0.947,range,TRUE,39061021504,0.11944677284157586,0.8711751092825919,54115,0.117986099338871,0.14703868538171858,0.046743907311226525,0.3565057541734698,39.268118,-84.499614,390610215043,49,21,43,48,22,16,53,77,49,29
62100080047,10 HIGHRIDGE DR LOVELAND OH 45140,FALSE,FALSE,0.94,range,TRUE,39061024303,0.08247422680412371,0.9105312208760484,63779,0.08887572211524218,0.11153903125462894,0.08282904689863843,0.31048488115749234,39.258814,-84.277164,390610243035,64,16,15,61,11,11,72,54,83,22
3600040321,4514 WHETSEL AV CINCINNATI OH 45227,FALSE,FALSE,0.922,range,TRUE,39061005600,0.16300940438871472,0.8674838112858464,45230,0.16413744985173556,0.19592476489028213,0.0995059985885674,0.41384723819108354,39.154656,-84.393738,390610056004,185,207,408,316,304,144,182,323,149,123
57001700095,3139 BRUNSMAN WY MIAMI TOWNSHIP OH 45052,FALSE,FALSE,0.527,street,TRUE,39061020403,0.06775469831849654,0.9386830178619034,79138,0.036726689249420574,0.10561115082201572,0.0771337288909174,0.2619564417347606,39.15549,-84.757922,390610204032,82,65,107,15,153,34,84,120,73,97
62100070171,509 NAVAHO DR LOVELAND OH 45140,FALSE,FALSE,0.946,range,TRUE,39061024303,0.08247422680412371,0.9105312208760484,63779,0.08887572211524218,0.11153903125462894,0.08282904689863843,0.31048488115749234,39.265542,-84.275805,390610243035,64,16,15,61,11,11,72,54,83,22
59003930243,10572 FARMHILL CT SPRINGFIELD TOWNSHIP OH 45231,FALSE,FALSE,0.735,range,TRUE,39061021509,0.2302711452853096,0.8365180467091295,45604,0.0928485576923077,0.2863183328299607,0.08243594504270331,0.437050367275226,39.264598,-84.54956,390610215091,106,38,79,81,37,31,116,87,134,39
55002320114,6268 SPRINGMYER DR GREEN TOWNSHIP OH 45248,FALSE,FALSE,0.753,range,TRUE,39061021101,0.002937720329024677,0.9597113650030066,85671,0.03346774193548387,0.06763872012960713,0.0565410199556541,0.21836435364935775,39.16747,-84.651737,390610211011,34,17,35,28,22,13,37,59,33,19
57000200016,7547 BUFFALO RIDGE RD MIAMI TOWNSHIP OH 45002,FALSE,FALSE,0.77,range,TRUE,39061020403,0.06775469831849654,0.9386830178619034,79138,0.036726689249420574,0.10561115082201572,0.0771337288909174,0.2619564417347606,39.196933,-84.690217,390610204033,9,5,4,16,4,4,10,19,8,4
55000100575,3194 BALSAMRIDGE DR GREEN TOWNSHIP OH 45239,FALSE,FALSE,0.775,range,TRUE,39061020811,0.12536443148688048,0.9002262443438914,62639,0.10115336658354114,0.06764339152119701,0.034482758620689655,0.31229679246790604,39.191324,-84.589173,390610208112,87,52,47,25,102,35,92,153,84,17
59100090432,11528 GAFFNEY PL FOREST PARK OH 45240,FALSE,FALSE,0.951,range,TRUE,39061021505,0.15022222222222223,0.8870116156282999,44345,0.11547742157876595,0.10414489724834552,0.12040656763096169,0.3676163423277798,39.288654,-84.51299,390610215051,73,40,38,129,38,27,78,106,76,30
61100110179,10261 FALLING WATERS LN EVENDALE OH 45241,FALSE,FALSE,0.932,range,TRUE,39061023100,0.0160075329566855,0.9507797270955166,110357,0.018464880521361332,0.016316171138506162,0.02119815668202765,0.17433803639570275,39.251053,-84.411409,390610231002,281,77,39,35,64,90,311,98,403,61
51000530339,2595 CORNWALL DR COLERAIN TOWNSHIP OH 45231,FALSE,FALSE,0.748,range,TRUE,39061021604,0.22376543209876543,0.9101123595505618,39921,0.06335227272727273,0.2350043465662127,0.0918009810791871,0.3983225118641052,39.238309,-84.572377,390610216042,143,84,90,200,66,74,151,211,142,93
51000730015,7181 PIPPIN RD COLERAIN TOWNSHIP OH 45239,FALSE,FALSE,0.743,range,TRUE,39061020762,0.20202874049027894,0.8161546085232904,37153,0.18625561978163135,0.30950840879689523,0.12305411415863603,0.4877896076822731,39.211367,-84.574037,390610207621,179,139,187,174,209,102,185,252,177,99
61100800227,9636 REXFORD DR EVENDALE OH 45241,FALSE,FALSE,0.944,range,TRUE,39061023100,0.0160075329566855,0.9507797270955166,110357,0.018464880521361332,0.016316171138506162,0.02119815668202765,0.17433803639570275,39.234154,-84.415991,390610231002,281,77,39,35,64,90,311,98,403,61
2400030126,4456 EASTERN AV CINCINNATI OH 45226,FALSE,FALSE,0.922,range,TRUE,39061004702,0.31788079470198677,0.7324478178368121,36429,0.12287104622871046,0.43309002433090027,0.22959183673469388,0.5665531389826618,39.11333,-84.422822,390610047021,317,210,276,143,419,127,333,316,347,256
60800070174,10945 CONESTOGA CT SHARONVILLE OH 45241,FALSE,FALSE,0.947,range,TRUE,39061023002,0.042938931297709926,0.9164926931106472,55119,0.07803525450584274,0.05749405233941316,0.027829313543599257,0.28302682428736314,39.266177,-84.407485,390610230023,192,71,57,155,72,57,210,160,241,73
11200020024,630 GREENWOOD AV CINCINNATI OH 45229,FALSE,FALSE,0.922,range,TRUE,39061006800,0.3780332056194125,0.7611408199643493,22854,0.14258734655335223,0.35410764872521244,0.35661462612982747,0.5905152839036277,39.153214,-84.492359,390610068003,230,312,645,116,611,205,218,333,192,172
51000740315,6691 ACRE DR COLERAIN TOWNSHIP OH 45239,FALSE,FALSE,0.754,range,TRUE,39061020761,0.14858327574291638,0.8623775031955688,49308,0.09992193598750976,0.11772053083528493,0.06252024619371559,0.3597757714641918,39.208214,-84.583655,390610207611,59,39,36,46,63,28,62,82,61,30
20200320176,1553 KNOX ST CINCINNATI OH 45214,FALSE,FALSE,0.957,range,TRUE,39061027200,0.5049288061336255,0.7170795306388527,20462,0.21524064171122995,0.4554367201426025,0.3330898466033601,0.6872682363736143,39.128646,-84.545935,390610272002,347,434,837,601,576,337,333,475,313,173
55000410216,5153 RALPH AV GREEN TOWNSHIP OH 45238,FALSE,FALSE,0.741,range,TRUE,39061021202,0.08857001484413657,0.9178924846215566,77544,0.04203152364273205,0.03872348705973925,0.06608133086876156,0.257638543721815,39.120785,-84.608955,390610212023,54,52,52,36,132,19,54,119,40,21
24700050244,7921 CHERRYWOOD CT CINCINNATI OH 45224,FALSE,FALSE,0.943,range,TRUE,39061011100,0.13953488372093023,0.935687263556116,49854,0.06868131868131869,0.08460076045627377,0.11428571428571428,0.3232267742937359,39.214872,-84.537568,390610111002,61,63,103,224,32,50,60,144,42,19
55002320075,4019 EBENEZER RD GREEN TOWNSHIP OH 45248,FALSE,FALSE,0.749,range,TRUE,39061021101,0.002937720329024677,0.9597113650030066,85671,0.03346774193548387,0.06763872012960713,0.0565410199556541,0.21836435364935775,39.165108,-84.651647,390610211012,16,9,12,27,9,5,17,20,17,8
59003910105,1882 ROOSEVELT AV SPRINGFIELD TOWNSHIP OH 45240,FALSE,FALSE,0.74,range,TRUE,39061021509,0.2302711452853096,0.8365180467091295,45604,0.0928485576923077,0.2863183328299607,0.08243594504270331,0.437050367275226,39.271771,-84.553311,390610215092,201,127,275,147,206,86,212,241,204,208
23200020096,6207 SAVANNAH AV CINCINNATI OH 45224,FALSE,FALSE,0.922,range,TRUE,39061008201,0.18117519042437433,0.8572953736654805,40147,0.09367859862909368,0.15029195227215028,0.05888376856118792,0.38565627054509943,39.203599,-84.553817,390610082013,140,176,295,151,341,106,135,223,111,121
58200070157,111 BANK AV SAINT BERNARD OH 45217,FALSE,FALSE,0.926,range,TRUE,39061025800,0.22654867256637168,0.887062937062937,46408,0.09132629646626893,0.1919191919191919,0.14523449319213314,0.40330331173071887,39.16909,-84.499271,390610258001,147,118,147,56,247,71,152,207,147,63
11400020023,3895 SPRING HOUSE LN CINCINNATI OH 45217,FALSE,FALSE,0.94,range,TRUE,39061006800,0.3780332056194125,0.7611408199643493,22854,0.14258734655335223,0.35410764872521244,0.35661462612982747,0.5905152839036277,39.156263,-84.4975,390610068001,158,179,421,107,327,122,155,257,126,160
59003710280,9386 MONTORO DR SPRINGFIELD TOWNSHIP OH 45231,FALSE,FALSE,0.739,range,TRUE,39061021604,0.22376543209876543,0.9101123595505618,39921,0.06335227272727273,0.2350043465662127,0.0918009810791871,0.3983225118641052,39.240435,-84.563578,390610216041,86,53,76,121,60,39,91,132,84,54
60800010039,3307 HAGEMAN AV SHARONVILLE OH 45241,FALSE,FALSE,0.893,range,TRUE,39061023001,0.14158462259728083,0.8668573244359707,42349,0.17166333555407506,0.20497446147013101,0.017050691244239632,0.40626700969613655,39.276687,-84.413273,390610230014,327,168,88,159,339,97,351,173,412,268
59002410156,904 W MC KELVEY RD SPRINGFIELD TOWNSHIP OH 45231,FALSE,FALSE,0.741,range,TRUE,39061022101,0.049970255800118976,0.9548846675712347,58711,0.06700125470514429,0.1312877263581489,0.05879059350503919,0.2898257566119666,39.245652,-84.51508,390610221012,31,10,17,28,11,7,34,34,36,16
52001000061,4342 ASHLEY OAKS DR COLUMBIA TOWNSHIP OH 45227,FALSE,FALSE,0.756,range,TRUE,39061024400,0.029745042492917848,0.9927563150074294,167500,0.020232345646782404,0.04072575381803942,0.09516180711310478,0.12043720973997506,39.1412,-84.347372,390610244004,60,27,26,23,49,17,65,100,57,48
20400170164,1842 WYOMING AV CINCINNATI OH 45205,FALSE,FALSE,0.922,range,TRUE,39061009200,0.4254498714652956,0.706959706959707,18629,0.22876901798063623,0.5610230747845427,0.26430260047281323,0.6954818229476102,39.121927,-84.574443,390610092003,203,262,549,256,360,215,194,435,128,174
59700800005,2 BRADNOR PL GREENHILLS OH 45218,FALSE,FALSE,0.851,street,TRUE,39061022000,0.11294765840220386,0.9231905465288035,56755,0.12195121951219512,0.10473065354115395,0.13519952352590828,0.33852259947916136,39.265018,-84.52977,390610220002,55,20,24,42,8,21,60,50,69,14
58200130279,90 ANGELS WY SAINT BERNARD OH 45217,FALSE,FALSE,0.928,range,TRUE,39061025800,0.22654867256637168,0.887062937062937,46408,0.09132629646626893,0.1919191919191919,0.14523449319213314,0.40330331173071887,39.163845,-84.49951,390610258004,99,75,120,60,133,51,103,145,96,62
60000111194,11961 1ST AV SYCAMORE TOWNSHIP OH 45249,FALSE,FALSE,0.541,street,TRUE,39061024301,0.06258790436005626,0.9779411764705882,89348,0.08090359863409509,0.11715261360651431,0.07901554404145078,0.2569309197389073,39.289207,-84.323762,390610243012,61,25,29,17,54,14,67,137,51,40
9800040154,518 FORTUNE AV CINCINNATI OH 45219,FALSE,FALSE,0.922,range,TRUE,39061002900,0.07608695652173914,0.9405320813771518,24146,0.10951560405896994,0.39826127819548873,0.12152777777777778,0.4313028159727733,39.130402,-84.524035,390610029001,106,122,144,44,333,42,103,128,94,128
21200620068,3201 STANHOPE AV CINCINNATI OH 45211,FALSE,FALSE,0.922,range,TRUE,39061010201,0.27261857313670784,0.9053221288515406,30978,0.1431261770244821,0.2324159021406728,0.14949152542372882,0.455889214040772,39.143446,-84.614657,390610102013,171,145,160,135,270,91,175,167,190,75
65100410066,3917 CATHERINE AV NORWOOD OH 45212,FALSE,FALSE,0.924,range,TRUE,39061025402,0.16804407713498623,0.8745874587458746,56974,0.0848529959062151,0.1663565314477112,0.16503737780333524,0.373616172256387,39.149243,-84.44892,390610254022,360,121,59,339,203,52,396,238,468,182
56000900081,9960 CAROLINA TRACE RD HARRISON TOWNSHIP OH 45030,FALSE,FALSE,0.761,range,TRUE,39061026001,0.026755852842809364,0.9486243683323975,91250,0.05084416844556569,0.04678019181835976,0.018599562363238512,0.21730133382174482,39.259995,-84.786836,390610260011,55,5,9,12,4,5,63,26,80,7
59600020095,332 E SHARON RD GLENDALE OH 45246,FALSE,FALSE,0.941,range,TRUE,39061022400,0.03211517165005537,0.9608452454940957,95451,0.026785714285714284,0.04622641509433962,0.09154929577464789,0.21142429157597437,39.271973,-84.456937,390610224001,160,65,38,47,138,37,174,87,209,98
53001000019,10101 HAMILTON CLEVES RD CROSBY TOWNSHIP OH 45030,FALSE,FALSE,0.776,range,TRUE,39061026002,0.11510791366906475,0.9001455604075691,63700,0.10455927051671733,0.046200607902735565,0.085955847815876,0.31040630487091847,39.264042,-84.694624,390610260022,108,30,18,63,12,32,120,138,124,40
55000820460,6076 LAGRANGE LN GREEN TOWNSHIP OH 45239,FALSE,FALSE,0.756,range,TRUE,39061020761,0.14858327574291638,0.8623775031955688,49308,0.09992193598750976,0.11772053083528493,0.06252024619371559,0.3597757714641918,39.203682,-84.597544,390610207614,112,77,81,110,98,62,118,179,114,14
67100260206,1325 FUHRMAN RD READING OH 45215,FALSE,FALSE,0.94,range,TRUE,39061023210,0.11475409836065574,0.9164585067998889,46366,0.10035113657364628,0.17592592592592593,0.05864197530864197,0.35408066737598054,39.224187,-84.416287,390610232103,33,22,16,118,5,15,35,85,25,5
60300250056,8831 WELLERSTATION DR MONTGOMERY OH 45249,FALSE,FALSE,0.794,range,TRUE,39061024322,0.02109704641350211,0.9888093927719684,111303,0.025974025974025976,0.027898027898027897,0.016597510373443983,0.16902172115788833,39.263778,-84.316713,390610243224,25,10,8,35,9,6,27,33,28,5
55100130024,4222 CHURCHVIEW LN CHEVIOT OH 45211,FALSE,FALSE,0.935,range,TRUE,39061020902,0.1941510966693745,0.8452348628835189,34777,0.09255419415645617,0.2770970782280867,0.16201497617426822,0.4443430710814585,39.167422,-84.61268,390610209021,60,28,7,19,56,17,65,85,63,30
55100070083,4054 HARDING AV CHEVIOT OH 45211,FALSE,FALSE,0.914,range,TRUE,39061020902,0.1941510966693745,0.8452348628835189,34777,0.09255419415645617,0.2770970782280867,0.16201497617426822,0.4443430710814585,39.154513,-84.616483,390610209024,131,89,26,92,172,53,137,125,146,96
51000420446,2916 WILLOW RIDGE DR COLERAIN TOWNSHIP OH 45251,FALSE,FALSE,0.761,range,TRUE,39061020505,0.11003627569528417,0.8870617437170338,62331,0.12232548087313594,0.06160208968219417,0.05701254275940707,0.3208015582058006,39.262962,-84.581019,390610205053,67,36,50,124,9,34,72,159,55,14
59002500206,10506 HADLEY RD SPRINGFIELD TOWNSHIP OH 45218,FALSE,FALSE,0.616,street,TRUE,39061022000,0.11294765840220386,0.9231905465288035,56755,0.12195121951219512,0.10473065354115395,0.13519952352590828,0.33852259947916136,39.264581,-84.512323,390610220004,46,9,5,28,7,7,52,34,62,6
54001200680,905 BRAEMORE LN DELHI TOWNSHIP OH 45233,FALSE,FALSE,0.749,range,TRUE,39061021302,0.003948667324777887,0.9343976053878773,79531,0.04593701061423351,0.04071689577170698,0.01983551040154814,0.22494816519806154,39.113227,-84.667642,390610213023,30,31,57,46,51,19,30,43,26,30
54000420149,335 GLEN OAKS DR DELHI TOWNSHIP OH 45238,FALSE,FALSE,0.765,range,TRUE,39061021421,0.04778393351800554,0.948060486522025,86371,0.07406578652942493,0.02729917207428955,0.032171581769437,0.23269646007939462,39.091664,-84.616424,390610214212,33,13,6,69,12,5,36,36,38,18
21000730135,3071 PENROSE PL CINCINNATI OH 45211,FALSE,FALSE,0.949,range,TRUE,39061010202,0.0948905109489051,0.9019283746556473,49167,0.17015607156452228,0.12257327750285497,0.14641744548286603,0.3706645809858816,39.147253,-84.602599,390610102022,115,158,336,259,224,109,109,216,78,115
56100040040,304 BROOKS LN HARRISON OH 45030,FALSE,FALSE,0.946,range,TRUE,39061026101,0.12339492640150329,0.8972523219814241,52137,0.04201030927835052,0.06852497096399536,0.09289772727272727,0.311287768842122,39.268929,-84.816328,390610261011,102,27,91,8,53,17,113,76,130,65
65100080039,5114 GLOBE AV NORWOOD OH 45212,FALSE,FALSE,0.925,range,TRUE,39061025200,0.15830546265328874,0.8320775026910656,38333,0.08990211231324059,0.1879679834753421,0.2148796498905908,0.41692216110031405,39.16798,-84.456098,390610252003,324,165,104,239,348,75,347,289,386,167
20200400358,1637 PULTE ST CINCINNATI OH 45225,FALSE,FALSE,0.954,range,TRUE,39061008601,0.6146971201588878,0.6931818181818182,17036,0.17469627147046501,0.4711578947368421,0.17323481116584566,0.6965689822633327,39.136086,-84.548547,390610086012,228,382,766,520,488,305,205,447,135,216
60300050094,8001 MONTE DR MONTGOMERY OH 45242,FALSE,FALSE,0.954,range,TRUE,39061023902,0.012841091492776886,0.9752089939463823,102235,0.020532160067043788,0.033102870312172634,0.04885496183206107,0.1840740855573192,39.229706,-84.359302,390610239023,76,21,14,8,42,13,84,39,103,32
50100130018,3380 IVY HILLS BLVD NEWTOWN OH 45244,FALSE,FALSE,0.933,range,TRUE,39061024902,0.034594594594594595,0.9656777196044212,116619,0.04346704501483297,0.015320695923136847,0.033101045296167246,0.17797290118293568,39.118466,-84.342788,390610249023,43,17,16,17,30,11,47,54,47,29
16700020157,7411 GRACELY DR CINCINNATI OH 45233,FALSE,FALSE,0.949,range,TRUE,39061010600,0.10954063604240283,0.9015748031496063,49815,0.07224606580829757,0.14449213161659513,0.04230118443316413,0.3331698468345402,39.1279,-84.705152,390610106001,98,108,222,31,235,63,97,165,78,93
65100400026,3945 FOREST AV NORWOOD OH 45212,FALSE,FALSE,0.931,range,TRUE,39061025402,0.16804407713498623,0.8745874587458746,56974,0.0848529959062151,0.1663565314477112,0.16503737780333524,0.373616172256387,39.150956,-84.454435,390610254023,175,50,17,241,57,17,194,155,222,64
65100410095,3905 AVILLA PL NORWOOD OH 45212,FALSE,FALSE,0.954,range,TRUE,39061025402,0.16804407713498623,0.8745874587458746,56974,0.0848529959062151,0.1663565314477112,0.16503737780333524,0.373616172256387,39.149458,-84.447987,390610254022,360,121,59,339,203,52,396,238,468,182
21200670036,3324 ROBINET DR CINCINNATI OH 45238,FALSE,FALSE,0.949,range,TRUE,39061010900,0.23395613322502032,0.8752873563218391,31847,0.16215199398043642,0.26034612490594433,0.05525709900230238,0.4554923502070918,39.133755,-84.615161,390610109002,260,205,225,247,355,132,269,267,281,174
57200070231,23 TIMBERLINE CT CLEVES OH 45002,FALSE,FALSE,0.932,range,TRUE,39061020401,0.13781877373846987,0.8960648843496546,54185,0.12286959968291716,0.12413108242303873,0.09568204121687929,0.3559199477011125,39.155561,-84.753636,390610204013,117,119,186,23,241,79,116,245,86,65
62002010167,8524 WHISPERWOODS LN SYMMES TOWNSHIP OH 45249,FALSE,FALSE,0.764,range,TRUE,39061024301,0.06258790436005626,0.9779411764705882,89348,0.08090359863409509,0.11715261360651431,0.07901554404145078,0.2569309197389073,39.286345,-84.327728,390610243011,58,34,73,70,35,27,62,109,53,23
54000630102,775 IVYHILL DR DELHI TOWNSHIP OH 45238,FALSE,FALSE,0.754,range,TRUE,39061021303,0.03723404255319149,0.9339179455057939,79750,0.048504273504273505,0.030277002362035645,0.029259896729776247,0.2327838492554195,39.107997,-84.621043,390610213033,39,7,2,26,8,3,44,33,52,7
65100110162,2619 SHERIDAN DR NORWOOD OH 45212,FALSE,FALSE,0.954,range,TRUE,39061025300,0.21940298507462686,0.7041068777832756,30789,0.17641162712996994,0.18576678917474107,0.07458563535911603,0.48845253852851395,39.170538,-84.442934,390610253001,136,65,71,122,121,32,147,171,150,63
52700200252,3832 INDIANVIEW AV MARIEMONT OH 45227,FALSE,FALSE,0.92,range,TRUE,39061024800,0.018799710773680405,0.9858968708682239,90486,0.03495484998543548,0.023955594507741748,0.08893280632411067,0.2028796301183033,39.14544,-84.370629,390610248001,62,7,73,3,15,3,71,37,85,34
20300300018,1655 WAVERLY AV CINCINNATI OH 45214,FALSE,FALSE,0.922,range,TRUE,39061027200,0.5049288061336255,0.7170795306388527,20462,0.21524064171122995,0.4554367201426025,0.3330898466033601,0.6872682363736143,39.128114,-84.55034,390610272002,347,434,837,601,576,337,333,475,313,173
50000420115,1692 TONOPAH DR ANDERSON TOWNSHIP OH 45255,FALSE,FALSE,0.732,range,TRUE,39061025102,0.11644086415232516,0.9606283941039565,77253,0.050442017680707225,0.08560972421905633,0.02359671076153021,0.26320517289448797,39.082266,-84.323616,390610251025,41,33,28,64,50,22,43,52,44,8
65100040079,5621 ALVINA AV NORWOOD OH 45212,FALSE,FALSE,0.925,range,TRUE,39061025200,0.15830546265328874,0.8320775026910656,38333,0.08990211231324059,0.1879679834753421,0.2148796498905908,0.41692216110031405,39.175556,-84.448772,390610252001,132,50,59,96,95,22,144,145,157,39
52500250067,6029 CHEROKEE DR MADEIRA OH 45243,FALSE,FALSE,0.938,range,TRUE,39061024200,0.09686888454011741,0.9640971488912354,73045,0.03888661481784691,0.11174785100286533,0.14762301918265222,0.2801578953919435,39.175851,-84.390179,390610242001,101,105,189,100,192,65,100,164,84,84
100040270,2085 AUTUMNHILL CT CINCINNATI OH 45230,FALSE,FALSE,0.922,range,TRUE,39061004602,0.13692946058091288,0.9214221691066626,49327,0.09715994020926756,0.08114456544949819,0.14505321245565628,0.33979965443142673,39.090484,-84.375697,390610046021,77,65,96,73,134,33,79,129,73,12
51000110447,2537 RETFORD DR COLERAIN TOWNSHIP OH 45231,FALSE,FALSE,0.742,range,TRUE,39061021508,0.03900536323744515,0.944070429829104,64317,0.0659181455994205,0.038287062239158044,0.09567901234567901,0.26350724736771497,39.304889,-84.566788,390610215082,56,19,9,72,11,14,62,69,67,8
55001130165,4072 SIMCA LN GREEN TOWNSHIP OH 45211,FALSE,FALSE,0.737,range,TRUE,39061020802,0.034328358208955224,0.9405176704828273,74387,0.051885160843998614,0.06572120373573158,0.024745269286754003,0.24598390819390992,39.167525,-84.616901,390610208023,28,15,6,24,22,10,30,39,30,10
5500060041,2922 HACKBERRY ST CINCINNATI OH 45206,FALSE,FALSE,0.945,range,TRUE,39061004100,0.2584573748308525,0.9229374433363554,31507,0.11715210355987055,0.28007889546351084,0.1879120879120879,0.455225750977689,39.13047,-84.474688,390610041002,256,226,406,56,536,114,260,276,258,242
55000620224,3490 CENTURION DR GREEN TOWNSHIP OH 45211,FALSE,FALSE,0.772,range,TRUE,39061020802,0.034328358208955224,0.9405176704828273,74387,0.051885160843998614,0.06572120373573158,0.024745269286754003,0.24598390819390992,39.171144,-84.603484,390610208023,28,15,6,24,22,10,30,39,30,10
50001440012,8103 CABINET CIR ANDERSON TOWNSHIP OH 45244,FALSE,FALSE,0.751,range,TRUE,39061025101,0.02882205513784461,0.9800249687890137,128077,0.0331854138529809,0.010032799536947714,0.014206300185299567,0.15273433317712423,39.103304,-84.327134,390610251012,13,9,10,19,13,5,14,22,12,11
59002230110,8774 CONSTANCE LN SPRINGFIELD TOWNSHIP OH 45231,FALSE,FALSE,0.749,range,TRUE,39061022102,0.09750201450443191,0.940232156087923,55536,0.08144297416509137,0.06997314800189544,0.09050934408208135,0.3023855367580633,39.226887,-84.520983,390610221025,47,57,85,14,160,19,46,91,36,15
60002320132,4028 LIMERICK AV SYCAMORE TOWNSHIP OH 45236,FALSE,FALSE,0.751,range,TRUE,39061023600,0.0984759671746776,0.8965262379896526,53718,0.0768258781905484,0.16528301886792454,0.0662287903667214,0.3375433117012776,39.221046,-84.400159,390610236002,33,16,16,39,19,11,36,77,26,24
61201700308,11174 JARDIN PL BLUE ASH OH 45241,FALSE,FALSE,0.783,range,TRUE,39061023501,0.03676048248133257,0.9477658904971681,101984,0.0434883182974786,0.03269944341372913,0.06848582129481005,0.20847197268480477,39.270411,-84.382304,390610235011,146,42,50,73,74,22,162,91,196,51
60002000130,4133 TREBOR DR SYCAMORE TOWNSHIP OH 45236,FALSE,FALSE,0.74,range,TRUE,39061023600,0.0984759671746776,0.8965262379896526,53718,0.0768258781905484,0.16528301886792454,0.0662287903667214,0.3375433117012776,39.218866,-84.396749,390610236002,33,16,16,39,19,11,36,77,26,24
60800320302,5462 VICTORIAN WY SHARONVILLE OH 45241,FALSE,FALSE,0.925,range,TRUE,39061022302,0.07533964594483326,0.9203581526861452,66537,0.12659870250231697,0.12696941612604262,0.017394822006472493,0.3117193452836875,39.290425,-84.377889,390610223023,63,42,35,26,97,20,66,73,68,35
55002520302,6215 KINGOAK DR GREEN TOWNSHIP OH 45248,FALSE,FALSE,0.746,range,TRUE,39061021102,0.040653999116217414,0.97686256362795,76875,0.0215962441314554,0.03051643192488263,0.0057117750439367315,0.21264448467315433,39.146513,-84.653939,390610211021,42,12,8,73,5,5,46,22,57,10
200030031,6522 WALDORF PL CINCINNATI OH 45230,FALSE,FALSE,0.949,range,TRUE,39061004603,0.0654627539503386,0.9159369527145359,68750,0.07874828060522696,0.05639614855570839,0.09034907597535935,0.2820044686923617,39.082571,-84.376366,390610046031,121,94,151,182,130,63,125,202,115,29
60300010229,80 WEST ST MONTGOMERY OH 45242,FALSE,FALSE,0.831,range,TRUE,39061023902,0.012841091492776886,0.9752089939463823,102235,0.020532160067043788,0.033102870312172634,0.04885496183206107,0.1840740855573192,39.228606,-84.354926,390610239023,76,21,14,8,42,13,84,39,103,32
51001110141,9858 CAPSTAN DR COLERAIN TOWNSHIP OH 45251,FALSE,FALSE,0.739,range,TRUE,39061020505,0.11003627569528417,0.8870617437170338,62331,0.12232548087313594,0.06160208968219417,0.05701254275940707,0.3208015582058006,39.252948,-84.594735,390610205052,141,68,34,171,62,54,152,191,154,50
52601100145,5178 ROLLMAN ESTATES DR AMBERLEY VILLAGE OH 45236,FALSE,FALSE,0.757,range,TRUE,39061023300,0.020552799433026223,0.9910650464617584,114427,0.038140944683000756,0.03612023238191463,0.028905712319339298,0.17273879009600487,39.203146,-84.413806,390610233001,33,15,14,35,20,10,36,38,36,23
51000440160,10056 STURGEON LN COLERAIN TOWNSHIP OH 45251,FALSE,FALSE,0.741,range,TRUE,39061020742,0.2519582245430809,0.8571974035891562,47083,0.14461332141260616,0.14073071718538566,0.11033681765389082,0.41788001180810513,39.254474,-84.574161,390610207421,78,55,58,177,23,49,81,206,53,20
62100210082,106 PHEASANT WOODS CT LOVELAND OH 45140,FALSE,FALSE,0.932,range,TRUE,39061024322,0.02109704641350211,0.9888093927719684,111303,0.025974025974025976,0.027898027898027897,0.016597510373443983,0.16902172115788833,39.267793,-84.296892,390610243222,9,4,5,13,3,3,10,11,11,3
52500240012,5687 WHETSEL AV MADEIRA OH 45227,FALSE,FALSE,0.805,range,TRUE,39061024200,0.09686888454011741,0.9640971488912354,73045,0.03888661481784691,0.11174785100286533,0.14762301918265222,0.2801578953919435,39.170685,-84.386974,390610242001,101,105,189,100,192,65,100,164,84,84
