"id","address","bad_address","PO","score","precision","precise_geocode","fips_tract_id","fraction_assisted_income","fraction_high_school_edu","median_income","fraction_no_health_ins","fraction_poverty","fraction_vacant_housing","dep_index","dist_to_major_road","lon","lat"
"11500070009","3989 BEECHWOOD AV CINCINNATI OH 45229",FALSE,FALSE,0.922,"range",TRUE,39061006500,0.187854710556186,0.882720105124836,56513,0.0754508649245491,0.202916771435756,0.236568457538995,0.392380849328768,1499.97316464859,-84.483795,39.156913
"55001610086","5921 WERK RD GREEN TOWNSHIP OH 45248",FALSE,FALSE,0.721,"range",TRUE,39061021002,0.0507246376811594,0.92914979757085,63163,0.0886357321478188,0.109196999166435,0.0476190476190476,0.292575520672898,5003.98818224904,-84.644852,39.143034
"13100070229","1922 CATALINA AV CINCINNATI OH 45237",FALSE,FALSE,0.922,"range",TRUE,39061006300,0.152769679300292,0.888420245398773,38470,0.11028192371476,0.142379492894957,0.124553343542624,0.383131499395737,2272.08455281047,-84.461759,39.171117
"5800010049","3518 HUDSON AV CINCINNATI OH 45207",FALSE,FALSE,0.922,"range",TRUE,39061003800,0.426605504587156,0.767371601208459,15745,0.110668437361664,0.454061251664447,0.307936507936508,0.618600616575635,136.887686842291,-84.467686,39.141692
"51000240123","2740 GREENBROOK LN COLERAIN TOWNSHIP OH 45251",FALSE,FALSE,0.751,"range",TRUE,39061020504,0.0519698239731769,0.930561330561331,87569,0.0896017699115044,0.0555862831858407,0.0844205679201842,0.256736797718033,719.577299360016,-84.572479,39.288122
"55002010182","5979 GAINES RD GREEN TOWNSHIP OH 45247",FALSE,FALSE,0.618,"range",TRUE,39061020812,0.045814479638009,0.946784198498204,71007,0.0551143200962696,0.0691991289620131,0.0762800417972832,0.259333916339141,1197.36298368265,-84.638959,39.201583
"54000600136","5358 LILIBET CT DELHI TOWNSHIP OH 45238",FALSE,FALSE,0.754,"range",TRUE,39061021303,0.0372340425531915,0.933917945505794,79750,0.0485042735042735,0.0302770023620356,0.0292598967297762,0.23278384925542,5793.14030863362,-84.619019,39.115521
"17900750537","1292 MCKEONE AV CINCINNATI OH 45205",FALSE,FALSE,0.922,"range",TRUE,39061009700,0.349459840300611,0.781195589088799,27845,0.131128274009402,0.426124916051041,0.173845556849049,0.564407216354687,4368.60512187869,-84.586248,39.115288
"1900020125","1338 HERLIN PL CINCINNATI OH 45208",FALSE,FALSE,0.951,"range",TRUE,39061004800,0.00693481276005548,0.979537366548043,108710,0.0161240310077519,0.0269767441860465,0.0170415814587594,0.167196552946221,3035.68537762754,-84.424511,39.128144
"50002810394","6996 QUEENSWAY LN ANDERSON TOWNSHIP OH 45230",FALSE,FALSE,0.75,"range",TRUE,39061025001,0.0617180984153461,0.966253443526171,79464,0.0383485639686684,0.145134779750164,0.043859649122807,0.259172825082667,3155.03871316762,-84.361903,39.086554
"52100020167","2 MELISSA CT TERRACE PARK OH 45174",FALSE,FALSE,0.856,"street",TRUE,39061027300,0.0123873873873874,0.965806838632274,117500,0.0465471194200687,0.0523100420007636,0.0711297071129707,0.186814895233974,4029.65656773234,-84.314701,39.161056
"24500060047","28 WOODSDALE AV CINCINNATI OH 45216",FALSE,FALSE,0.922,"range",TRUE,39061006000,0.180889861415026,0.892933112739305,36036,0.0879888268156425,0.162360335195531,0.14366021236727,0.391862952885436,1007.88141256163,-84.472923,39.2146770000001
"57000500301","7841 SURREYWOOD DR MIAMI TOWNSHIP OH 45052",FALSE,FALSE,0.763,"range",TRUE,39061020404,0.0374186550976139,0.93139407244786,88816,0.0207883898803687,0.0264757795646205,0.014430785676109,0.211359474771412,6238.2695785721,-84.706102,39.147254
"55000410311","5286 SIDNEY RD GREEN TOWNSHIP OH 45238",FALSE,FALSE,0.74,"range",TRUE,39061010700,0.163265306122449,0.911993097497843,47543,0.112602100350058,0.173862310385064,0.04296875,0.368358267391482,5175.85300585166,-84.613928,39.12541
